state,fipsStateCode,region,incidentId,Fire,Flood,Severe Storm,Straight-Line Winds,Winter Storm,Hurricane,Tornado,Tropical Storm,Mud/Landslide,Snowstorm,Coastal Storm,Severe Ice Storm,Typhoon,Freezing,Drought,Fishing Losses,Other,Dam/Levee Break,Tropical Depression,year,month,day
LA,22,6,2012082601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,26
OK,40,6,2018042401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,11
NM,35,6,2012081301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,22
OK,40,6,2012081402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,3
OH,39,5,2012063005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
WI,55,5,2012072501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,19
MD,24,3,2012070304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
MT,30,8,2012080102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,25
VA,51,3,2012072001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
WV,54,3,2012063004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
NJ,34,2,2012070501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,30
MN,27,5,2012070203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,14
FL,12,4,2012062501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,23
CO,8,8,2012062802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,9
VT,50,1,2012060201,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,5,29
NH,33,1,2012060201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5,29
OK,40,6,2012052201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,28
KS,20,7,2012041401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,14
WV,54,3,2012031601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,15
TN,47,4,2012022901,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,29
WV,54,3,2012030603,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,29
IN,18,5,2012030301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,29
KY,21,4,2012022901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,29
OR,41,10,2012012001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,17
AL,1,4,2012012301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,22
NY,36,2,2024082401,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,18
OK,40,6,2019112702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,11,26
MD,24,3,2016080201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,30
NY,36,2,2017031302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,3,14
FL,12,4,2021080901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,13
SD,46,8,2019092402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,21
SD,46,8,2019031801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3,13
FL,12,4,2024072801,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,1
FL,12,4,2024092301,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,23
NC,37,4,2013020401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,1,14
FL,12,4,2022110701,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,11,7
FL,12,4,2022110701,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,11,7
NC,37,4,2022092201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,28
FL,12,4,2022092201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,23
NC,37,4,2020072601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,7,31
NC,37,4,2019082401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,9,1
SC,45,4,2019082401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,8,31
NC,37,4,2018090602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,7
SC,45,4,2018090602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,8
SC,45,4,2017083101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,6
SC,45,4,2016092802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,4
SC,45,4,2015093001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,1
IA,19,7,2018071301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,6
IA,19,7,2016092301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9,21
GA,13,4,2019082401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,8,29
FL,12,4,2019082401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,8,28
TX,48,6,2021121602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,15
MI,26,5,2014082601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8,11
WV,54,3,2017072901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,28
SC,45,4,2024072801,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,4
WA,53,10,2024072001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,22
AZ,4,9,2024071201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,10
MT,30,8,2018103101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,1
MT,30,8,2018041902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,12
VT,50,1,2021081902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,22
MA,25,1,2021081902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,20
FL,12,4,2024100501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
FL,12,4,2024100501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,10,5
VT,50,1,2024072801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,8,8
NC,37,4,2024072801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,5
SC,45,4,2016111202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,11,12
CT,9,1,2024102401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,21
VA,51,3,2024092301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,25
WA,53,10,2012012003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,14
OK,40,6,2024103002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,29
OK,40,6,2024103001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,29
CO,8,8,2020090702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,6
LA,22,6,2023092201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,9,20
MA,25,1,2023090401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,9,15
SC,45,4,2023082403,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,8,29
FL,12,4,2023082403,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,8,27
VT,50,1,2023071001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,7,9
ME,23,1,2023090401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,9,15
NY,36,2,2022111901,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,11,18
SC,45,4,2022092201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,25
MS,28,4,2022083001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,8,30
IL,17,5,2021121401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,10
TN,47,4,2021121201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,10
KY,21,4,2021121201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,10
LA,22,6,2021091001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,9,12
NJ,34,2,2021082601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,9,1
NY,36,2,2021082601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,9,1
CA,6,9,2021081801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,14
MS,28,4,2021082601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,28
NY,36,2,2021081902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,21
FL,12,4,2021070101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,4
FL,12,4,2021062401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,6,24
LA,22,6,2021021302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,2,11
OK,40,6,2021021302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,2,8
TX,48,6,2021021302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,2,11
TN,47,4,2020122601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,12,25
FL,12,4,2020110501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,11,7
MS,28,4,2020102601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,27
LA,22,6,2020102601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,26
MS,28,4,2020100501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,7
LA,22,6,2020100501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,6
FL,12,4,2020091301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,14
AL,1,4,2020091301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,14
MS,28,4,2020091301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,14
AR,5,6,2020081804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8,26
TX,48,6,2020081804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8,23
MS,28,4,2020081804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8,23
LA,22,6,2020081804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8,22
CT,9,1,2020072601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8,4
FL,12,4,2020072601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,7,31
TX,48,6,2020072502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,7,25
LA,22,6,2020060302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,6,5
MI,26,5,2020052001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,5,16
OR,41,10,2018080201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,8,1
OR,41,10,2018071902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,18
OR,41,10,2018071901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,17
FL,12,4,2019082401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,8,28
LA,22,6,2019070902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,7,10
AR,5,6,2019052601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,21
LA,22,6,2019052501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,10
KS,20,7,2019052002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,9
OK,40,6,2019043001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5,7
CA,6,9,2018110903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,11,8
AL,1,4,2018100601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,10
GA,13,4,2018100601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,9
FL,12,4,2018100601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,7
VA,51,3,2018090602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,13
CA,6,9,2018072401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,23
CA,6,9,2017120802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,12,4
FL,12,4,2017100401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,7
AL,1,4,2017100401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,6
MS,28,4,2017100401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,6
AL,1,4,2017083101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,8
FL,12,4,2017083101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,4
GA,13,4,2017083101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,7
FL,12,4,2017083101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,4
LA,22,6,2017082301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,27
CA,6,9,2017021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,2,7
NC,37,4,2016092802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,4
GA,13,4,2016092802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,4
FL,12,4,2016092802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,3
LA,22,6,2015123101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,28
MO,29,7,2015122901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,22
WA,53,10,2015082102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,13
WA,53,10,2014071703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,9
WA,53,10,2014032201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,3,22
SC,45,4,2014020901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,2,10
GA,13,4,2014020901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,2,10
PA,42,3,2014020501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,2,4
VA,51,3,2024092301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,25
CO,8,8,2013091201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,11
ND,38,8,2013041203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4,22
TX,48,6,2013041901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,4,17
CT,9,1,2013020801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,8
NH,33,1,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
VA,51,3,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
WV,54,3,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,29
DE,10,3,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,27
PA,42,3,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
RI,44,1,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
NJ,34,2,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
CT,9,1,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,27
NY,36,2,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,27
MA,25,1,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,27
MD,24,3,2012102505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,26
MS,28,4,2012082201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,26
LA,22,6,2012082601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,26
OH,39,5,2012063005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
WV,54,3,2012063004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
NM,35,6,2024102301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,19
TN,47,4,2024092301,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,26
PA,42,3,2024072801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,9
WY,56,8,2024100102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,21
AZ,4,9,2024093001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,22
OR,41,10,2018090302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,2
OR,41,10,2018082501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,8,23
FL,12,4,2024100501,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
FL,12,4,2024092301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,23
WA,53,10,2024072501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,17
FL,12,4,2024100501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
WV,54,3,2024092301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,25
KS,20,7,2017030601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3,4
KS,20,7,2017081701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,22
OK,40,6,2012080601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,3
OK,40,6,2012080301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8,3
OK,40,6,2012073101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,30
SD,46,8,2012072101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,19
WY,56,8,2012070302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,1
UT,49,8,2012070301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,2
WY,56,8,2012070202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,1
WY,56,8,2012063002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
UT,49,8,2012063001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,29
UT,49,8,2012062801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,27
MT,30,8,2012062703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,25
MT,30,8,2012062702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,26
MT,30,8,2012062701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,25
UT,49,8,2012062407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,24
CO,8,8,2012062406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,23
CO,8,8,2012062405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,23
UT,49,8,2012062201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,22
NM,35,6,2012062101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,20
NM,35,6,2012061901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,18
CO,8,8,2012061001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,9
NM,35,6,2012061101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,4
NM,35,6,2012052901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5,23
NV,32,9,2012052202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5,22
TX,48,6,2012050101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,24
CO,8,8,2012032701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,26
NV,32,9,2012011901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,19
ND,38,8,2024102302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
OR,41,10,2024100701,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,10
OR,41,10,2017021001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,7
OK,40,6,2023021401,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,12,21
GA,13,4,2024092301,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,9,24
MT,30,8,2024091701,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,6
GA,13,4,2024072801,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,8,4
WY,56,8,2024093002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,28
WY,56,8,2024083001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,22
WY,56,8,2024073101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,30
UT,49,8,2024070701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,7
WY,56,8,2024030101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,3,1
CO,8,8,2024080102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,1
CO,8,8,2024073103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,30
CO,8,8,2024073102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,31
FL,12,4,2017042101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,20
ND,38,8,2024100602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
ND,38,8,2024100601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,10,5
OK,40,6,2017021302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2,12
NV,32,9,2024111101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,11
NV,32,9,2024090801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,7
NV,32,9,2024081201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,11
NV,32,9,2024071701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,16
NV,32,9,2024061202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,11
NV,32,9,2024061201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,11
CA,6,9,2024121001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,10
CA,6,9,2024110602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,11,6
CA,6,9,2024091102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,11
CA,6,9,2024091101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,10
CA,6,9,2024090901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,8
CA,6,9,2024090802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9,7
CA,6,9,2024072701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,25
CA,6,9,2024072502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,24
